,index,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price,PricePerSQM
3643,12103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.387917,-71.04051,2747,2150.0,1.0,1.0,650.0,60.38695,1600.0,26.4957908952
3644,12104.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.399155,-71.03753,2747,2150.0,1.0,1.0,1327.0,123.282281,1100.0,8.92261232577
3645,12108.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.392296,-71.03175,2170,2150.0,4.0,1.0,1100.0,102.1933,2000.0,19.5707546385
3646,12109.0,0.0,0.109,20.2,1.192,0.0,18.39,0.005,0.0,1.69,0.0,1.387,0.0,12.81,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.005,0.149,0.0,2.0,1.0,0.0,0.785,0.075,0.0,0.0,7.963,0.142,0.158,0.038,5.917,0.787,0.0,1.904,42.38903,-71.044754,161,2150.0,2.0,1.0,930.0,86.39979,1850.0,21.4120890803
3647,12110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39116,-71.030495,2039,2150.0,3.0,1.0,1000.0,92.903,1900.0,20.4514385972
3648,12111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3976,-71.02611,2444,2150.0,1.0,1.0,500.0,46.4515,1100.0,23.6806131126
3649,12112.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.389614,-71.02457,736,2150.0,2.0,2.0,1166.0,108.324898,1850.0,17.0782528685
3650,12113.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.389614,-71.02457,735,2150.0,2.0,2.0,1166.0,108.324898,1850.0,17.0782528685
3651,12114.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.389927,-71.03842,729,2150.0,2.0,1.0,800.0,74.3224,1700.0,22.8733194838
3652,12115.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.402073,-71.01985,2695,2150.0,2.0,1.0,830.0,77.10949,2000.0,25.9371447016
3653,12117.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.402073,-71.01985,2694,2150.0,2.0,1.0,830.0,77.10949,2000.0,25.9371447016
3654,12120.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.406136,-71.034584,1769,2150.0,1.0,1.0,700.0,65.0321,1475.0,22.681106715
3655,12123.0,0.0,0.109,20.2,1.192,0.0,18.39,0.005,0.0,1.69,0.0,1.387,0.0,12.81,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.005,0.149,0.0,2.0,1.0,0.0,0.785,0.075,0.0,0.0,7.963,0.142,0.158,0.038,5.917,0.787,0.0,1.904,42.38903,-71.044754,161,2150.0,2.0,1.0,930.0,86.39979,1850.0,21.4120890803
3656,12126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.387913,-71.04172,2747,2150.0,1.0,1.0,675.0,62.709525,1395.0,22.2454244391
3657,12129.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.40176,-71.03535,2747,2150.0,1.0,1.0,1000.0,92.903,1300.0,13.9930895665
3658,12130.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39089,-71.03441,2747,2150.0,3.0,1.0,1350.0,125.41905,2100.0,16.7438678574
3659,12132.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.40176,-71.03535,2747,2150.0,2.0,1.0,1100.0,102.1933,1595.0,15.6076768242
3660,12137.0,0.0,0.109,20.2,1.192,0.0,18.39,0.005,0.0,1.69,0.0,1.387,0.0,12.81,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.005,0.149,0.0,2.0,1.0,0.0,0.785,0.075,0.0,0.0,7.963,0.142,0.158,0.038,5.917,0.787,0.0,1.904,42.389744,-71.04439,926,2150.0,2.0,2.0,1098.0,102.007494,2300.0,22.5473630398
3661,12138.0,0.0,0.109,20.2,1.192,0.0,18.39,0.005,0.0,1.69,0.0,1.387,0.0,12.81,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.005,0.149,0.0,2.0,1.0,0.0,0.785,0.075,0.0,0.0,7.963,0.142,0.158,0.038,5.917,0.787,0.0,1.904,42.38991,-71.04934,159,2150.0,2.0,2.0,1090.0,101.26427,2150.0,21.2315755597
3662,12139.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39106,-71.03422,2747,2150.0,3.0,1.0,1350.0,125.41905,2100.0,16.7438678574
3663,12140.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39547,-71.03312,2222,2150.0,2.0,2.0,962.0,89.372686,1850.0,20.6998366369
3664,12141.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39419,-71.03338,1916,2150.0,2.0,1.0,740.0,68.74822,1700.0,24.7279129554
3665,12142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39728,-71.02817,1918,2150.0,3.0,1.0,1300.0,120.7739,2000.0,16.5598693095
3666,12143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39728,-71.02817,1917,2150.0,3.0,1.0,1300.0,120.7739,2000.0,16.5598693095
3667,12145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.387913,-71.04172,1191,2150.0,1.0,1.0,725.0,67.354675,1395.0,20.7112572364
3668,12146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.40227,-71.03037,2747,2150.0,2.0,1.0,980.0,91.04494,1900.0,20.8688148951
3669,12147.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.389843,-71.036095,2747,2150.0,2.0,1.0,800.0,74.3224,2200.0,29.6007663908
3670,12148.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.389843,-71.036095,2747,2150.0,2.0,1.0,800.0,74.3224,2100.0,28.2552770094
3671,12149.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.38906,-71.04969,1657,2150.0,3.0,2.5,2016.0,187.292448,2800.0,14.9498820155
3672,12150.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39986,-71.02116,1044,2150.0,1.0,1.0,1086.0,100.892658,1700.0,16.8495907799
3673,12151.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.401024,-71.03449,1257,2150.0,3.0,1.0,900.0,83.6127,1950.0,23.3218159442
3674,12152.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.392006,-71.03084,2747,2150.0,3.0,1.0,1200.0,111.4836,1600.0,14.3518867349
3675,12154.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.398422,-71.03624,196,2150.0,3.0,2.0,1250.0,116.12875,3200.0,27.555622531
3676,12158.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39767,-71.03556,182,2150.0,1.0,1.0,600.0,55.7418,1903.0,34.1395505707
3677,12167.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.399933,-71.01561,1609,2150.0,4.0,2.0,2538.0,235.787814,3000.0,12.723303843
3678,12168.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39868,-71.034584,2384,2150.0,2.0,1.0,9999.0,928.937097,1600.0,1.72239864805
3679,12170.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.406677,-71.035446,1910,2150.0,3.0,1.0,1500.0,139.3545,2200.0,15.7870754084
3687,12179.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.438255,-71.01782,2796,2151.0,1.0,1.0,1682.0,156.262846,1700.0,10.8791055809
3694,12186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.421207,-70.98559,1538,2151.0,2.0,2.0,1108.0,102.936524,2200.0,21.372394506
3695,12187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.404312,-70.99483,494,2151.0,2.0,1.0,1000.0,92.903,2000.0,21.5278301024
3696,12188.0,0.0,0.009,1.475,14.15,0.0,0.03,1.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429,2.49,0.0,0.0,0.0,0.793,0.0,1.487,0.0,0.553,0.0,0.11,0.102,1.166,0.0,0.0,0.0,45.82,42.4139,-71.00968,2200,2151.0,1.0,1.0,704.0,65.403712,1350.0,20.6410302828
3697,12189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.395004,-70.98655,2578,2151.0,4.0,1.0,2000.0,185.806,3000.0,16.1458725768
3698,12190.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.40838,-71.01573,2351,2151.0,3.0,1.0,1000.0,92.903,2000.0,21.5278301024
3699,12191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.395004,-70.98655,2579,2151.0,5.0,2.0,2400.0,222.9672,3500.0,15.6973761163
3700,12193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42312,-70.98697,2796,2151.0,2.0,1.0,1000.0,92.903,1675.0,18.0295577107
3701,12194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.426624,-70.9817,1894,2151.0,4.0,1.0,1400.0,130.0642,2600.0,19.9901279522
3702,12195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.396095,-70.9856,744,2151.0,2.0,1.0,1350.0,125.41905,2600.0,20.7305030615
3703,12196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.404312,-70.99483,495,2151.0,2.0,1.0,1000.0,92.903,2000.0,21.5278301024
3704,12198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4214,-70.98545,1568,2151.0,2.0,2.0,1246.0,115.757138,2650.0,22.89275673
3705,12199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.438667,-70.96766,1506,2151.0,3.0,1.0,1250.0,116.12875,2800.0,24.1111697146
3706,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.411194,-70.99131,1615,2151.0,1.0,1.0,702.0,65.217906,1600.0,24.5331397178
3707,12201.0,0.0,0.009,1.475,14.15,0.0,0.03,1.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429,2.49,0.0,0.0,0.0,0.793,0.0,1.487,0.0,0.553,0.0,0.11,0.102,1.166,0.0,0.0,0.0,45.82,42.41351,-71.0077,1882,2151.0,1.0,1.0,700.0,65.0321,1350.0,20.7589790273
3708,12202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.40935,-70.99148,1642,2151.0,2.0,2.0,1057.0,98.198471,1950.0,19.8577429989
3709,12204.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.40838,-71.01573,2352,2151.0,3.0,1.0,1000.0,92.903,2000.0,21.5278301024
3710,12205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.419727,-70.99648,2033,2151.0,3.0,1.0,1000.0,92.903,1995.0,21.4740105271
3711,12211.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.42824,-71.01774,2796,2151.0,1.0,1.0,700.0,65.0321,1500.0,23.0655322525
3712,12214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.415833,-70.9941,2796,2151.0,3.0,1.5,1260.0,117.05778,2300.0,19.6484163633
3713,12216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.421017,-70.98572,1535,2151.0,1.0,1.0,843.0,78.317229,2000.0,25.5371650087
3714,12217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39259,-70.984764,2498,2151.0,2.0,1.0,1200.0,111.4836,1800.0,16.1458725768
3715,12219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.416195,-70.98933,2262,2151.0,2.0,2.0,952.0,88.443656,2875.0,32.5065711892
3716,12223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.392284,-70.98567,200,2151.0,5.0,3.5,4072.0,378.301016,5300.0,14.0100073112
3717,12224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39785,-70.984406,939,2151.0,1.0,1.0,700.0,65.0321,1700.0,26.1409365529
3718,12225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.416195,-70.98933,2263,2151.0,2.0,2.0,952.0,88.443656,2950.0,33.3545686985
3719,12226.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.423267,-71.02365,2796,2151.0,3.0,1.0,1271.0,118.079713,2100.0,17.784596072
3720,12228.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.41196,-71.01814,238,2151.0,2.0,1.0,1000.0,92.903,1900.0,20.4514385972
